sparkasse,name,since,until,position,feste_bezuege,erfolgsabhaengige_bezuege,sonstige_bezuege,gesamtverguetung,anmerkungen,state,verband
Stadtsparkasse Hameln,Alois Drube,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Hameln,Klaus F. Tobisch,2014-01-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Stadtsparkasse Wunstorf,Frank Wiebking,2014-02-01,2014-12-31,Mitglied,,,,,,Niedersachsen,SVN
Stadtsparkasse Wunstorf,Frank Wiebking,2014-01-01,2014-01-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Wunstorf,Heiko Menz,2014-02-01,2014-12-31,Vorsitzende(r),,,,,,Niedersachsen,SVN
Stadtsparkasse Wunstorf,Reinhard Wilkening,2014-01-01,2014-01-31,Mitglied,,,,,,Niedersachsen,SVN
Weser-Elbe Sparkasse,,,,,,,,,,Niedersachsen,SVN
Sparkasse Fröndenberg,Detlev Menges,2014-01-01,2014-12-31,Mitglied,,,,,,Nordrhein-Westfalen,SVWL
Sparkasse Fröndenberg,Petra Otte,2014-01-01,2014-12-31,Vorsitzende(r),,,,,"Aus dem JB geht hervor, dass keine Angaben getätigt werden.",Nordrhein-Westfalen,SVWL
Stadtsparkasse Rheine,Hans-Jörg Buschkühle,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Nordrhein-Westfalen,SVWL
Stadtsparkasse Rheine,Thomas Prochmann,2014-01-01,2014-12-31,Mitglied,,,,,,Nordrhein-Westfalen,SVWL
Stadtsparkasse Wuppertal,,,,,,,,,,Nordrhein-Westfalen,RSGV
Kreissparkasse Ahrweiler,Dieter Zimmermann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Ahrweiler,Dieter Zimmermann,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Ahrweiler,Guido Mombauer,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Ahrweiler,Guido Mombauer,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Altenkirchen,Dr. Andreas Reingen,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Altenkirchen,Dr. Andreas Reingen,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Altenkirchen,Markus Keggehoff,2013-01-01,2013-08-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Altenkirchen,Micheal Bug,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Altenkirchen,Micheal Bug,2013-09-03,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Birkenfeld,Joachim Köls,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Birkenfeld,Thomas Späth,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Bitburg-Prüm,Ingold Bermes,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Bitburg-Prüm,Ingold Bermes,2013-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Bitburg-Prüm,Rainer Nickels,2014-07-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Bitburg-Prüm,Reinhold Maas,2014-01-01,2014-06-30,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Bitburg-Prüm,Reinhold Maas,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Kaiserslautern,,,,,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Kusel,,,,,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Mayen,Christopher Weitzel,2014-05-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Mayen,Karl-Josef Esch,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Mayen,Karl-Josef Esch,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Mayen,Peter Schaaf,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Mayen,Peter Schaaf,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Rhein-Hunsrück,Klaus Wende,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Rhein-Hunsrück,Klaus Wende,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Rhein-Hunsrück,Wolfgang Nass,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Rhein-Hunsrück,Wolfgang Nass,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Vulkaneifel,Dietmar Pietzen,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Vulkaneifel,Helmut Sicken,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Westerwald,Andreas Görg,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Westerwald,Frank Sander,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Westerwald,Frank Sander,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Westerwald,Roman Frank,2013-01-01,2013-08-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Donnersberg,Günther Bolinius,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Donnersberg,Günther Bolinius,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Donnersberg,Matthias Roth,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Donnersberg,Matthias Roth,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Germersheim-Kandel,Manfred Gehrlein,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Germersheim-Kandel,Manfred Gehrlein,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Germersheim-Kandel,Peter Udednhöffer,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Germersheim-Kandel,Peter Udednhöffer,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Germersheim-Kandel,Siegmar Müller,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Germersheim-Kandel,Siegmar Müller,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Koblenz,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mainz,Hans-Günter Mann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mainz,Hans-Günter Mann,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mainz,Ingrid Kölzer-Spitzkopf,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mainz,Ingrid Kölzer-Spitzkopf,2013-01-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mainz,Thorsten Mühl,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mainz,Thorsten Mühl,2013-07-01,2013-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Mittelmosel Eifel Mosel Hunsrück,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Neuwied,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Rhein-Haardt,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Rhein-Nahe,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Südliche Weinstraße,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Südwestpfalz,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Trier,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Vorderpfalz,,,,,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Worms-Alzey-Ried,Franz Horch,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Sparkasse Worms-Alzey-Ried,Marcus Walden,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Sparkasse Worms-Alzey-Ried,Norbert Zubiller,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Stadtsparkasse Kaiserslautern,Karl-Heinz Dielmann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Rheinland-Pfalz,SVRP
Stadtsparkasse Kaiserslautern,Werner Stumpf,2014-01-01,2014-12-31,Mitglied,,,,,,Rheinland-Pfalz,SVRP
Kreissparkasse Saarlouis,,,,,,,,,,Saarland,SVSaar
Kreissparkasse Saarpfalz,Armin Reinke,2014-10-01,2014-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Kreissparkasse Saarpfalz,Gunar Feth,2014-01-01,2014-09-30,Vorsitzende(r),,,,,,Saarland,SVSaar
Kreissparkasse Saarpfalz,Gunar Feth,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Kreissparkasse Saarpfalz,Ralph Marx,2014-01-01,2014-12-31,Mitglied,,,,,,Saarland,SVSaar
Kreissparkasse Saarpfalz,Ralph Marx,2013-01-01,2013-12-31,Mitglied,,,,,,Saarland,SVSaar
Kreissparkasse St. Wendel,Klaus-Dieter Schmitt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Kreissparkasse St. Wendel,Marc Klein,2014-01-01,2014-12-31,Mitglied,,,,,,Saarland,SVSaar
Sparkasse Merzig-Wadern,Frank Jakobs,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Sparkasse Merzig-Wadern,Frank Jakobs,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Sparkasse Merzig-Wadern,Volker Becker,2014-01-01,2014-02-28,Mitglied,,,,,,Saarland,SVSaar
Sparkasse Merzig-Wadern,Volker Becker,2013-01-01,2013-12-31,Mitglied,,,,,,Saarland,SVSaar
Sparkasse Merzig-Wadern,Wolfgang Fritz,2014-03-01,2014-12-31,Mitglied,,,,,,Saarland,SVSaar
Sparkasse Neunkirchen,Dr. Sascha Ahnert,2014-01-01,2014-12-31,Mitglied,,,,,,Saarland,SVSaar
Sparkasse Neunkirchen,Dr. Sascha Ahnert,2013-01-01,2013-12-31,Mitglied,,,,,,Saarland,SVSaar
Sparkasse Neunkirchen,Markus Groß,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Sparkasse Neunkirchen,Markus Groß,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Sparkasse Saarbrücken,,,,,,,,,,Saarland,SVSaar
Stadtsparkasse Völklingen,Helmut Treib,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Saarland,SVSaar
Stadtsparkasse Völklingen,Rainer Hilcher,2014-01-01,2014-12-31,Mitglied,,,,,,Saarland,SVSaar
Erzgebirgssparkasse,,,,,,,,,,Sachsen,OSV
Kreissparkasse Bautzen,Dirk Albers,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen,OSV
Kreissparkasse Bautzen,Dirk Albers,2013-04-01,2013-12-31,Vorsitzende(r),,,,,,Sachsen,OSV
Kreissparkasse Bautzen,Gerald Iltgen,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Kreissparkasse Bautzen,Gerald Iltgen,2013-01-01,2013-12-31,Mitglied,,,,,,Sachsen,OSV
Kreissparkasse Bautzen,Renate Bohot,2013-01-01,2013-03-24,Vorsitzende(r),,,,,,Sachsen,OSV
Kreissparkasse Döbeln,Reingard Pöhnitzsch,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen,OSV
Kreissparkasse Döbeln,Uwe Krahl,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Kreissparkasse Mittelsachsen,,,,,,,,,,Sachsen,OSV
Ostsächsische Sparkasse Dresden,Heiko Lachmann,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Ostsächsische Sparkasse Dresden,Joachim Hoof,2014-01-01,2014-12-31,Vorsitzende(r),,,,,Die Bezüge des gesamten Vorstandes beliefen sich im Jahr 2014 auf 1606000 € und im Jahr 2013 auf 1548000 €. Die Personen blieben dieselben.,Sachsen,OSV
Ostsächsische Sparkasse Dresden,Ulrich Franzen,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Sparkasse Chemnitz,,,,,,,,,,Sachsen,OSV
Sparkasse Meißen,,,,,,,,,,Sachsen,OSV
Sparkasse Muldental,Heidrun Naumann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen,OSV
Sparkasse Muldental,Holger Knispel,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Sparkasse Oberlausitz-Niederschlesien,,,,,,,,,,Sachsen,OSV
Sparkasse Vogtland,,,,,,,,,,Sachsen,OSV
Sparkasse Zwickau,,,,,,,,,,Sachsen,OSV
Stadt- und Kreissparkasse Leipzig,Andreas Koch,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Stadt- und Kreissparkasse Leipzig,Andreas Koch,2013-01-01,2013-12-31,Mitglied,,,,,,Sachsen,OSV
Stadt- und Kreissparkasse Leipzig,Dr. Harald Langenfeld,2014-01-01,2014-12-31,Vorsitzende(r),,,,,Gesamtbezüge 2014: 1627000 €,Sachsen,OSV
Stadt- und Kreissparkasse Leipzig,Dr. Harald Langenfeld,2013-01-01,2013-12-31,Vorsitzende(r),,,,,Gesamtbezüge 2013: 1587000 €,Sachsen,OSV
Stadt- und Kreissparkasse Leipzig,Martin Bücher,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen,OSV
Stadt- und Kreissparkasse Leipzig,Martin Bücher,2013-01-01,2013-12-31,Mitglied,,,,,,Sachsen,OSV
Harzsparkasse,,,,,,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Anhalt-Bitterfeld,Axel Koß,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Anhalt-Bitterfeld,Markus Klatte,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Börde,Horst Dunkhorst,2013-01-01,2013-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Börde,Markus Latz,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Börde,Markus Latz,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Börde,Waltrud Boenigk,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Börde,Waltrud Boenigk,2013-01-01,2013-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Stendal,Jörg Achereiner,2014-12-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Stendal,Kerstin Jöntgen,2014-01-01,2014-09-30,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Stendal,Markus gutmann,2014-10-01,2014-11-30,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Kreissparkasse Stendal,Paul Rodermann,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Saalesparkasse,,,,,,,,,,Sachsen-Anhalt,OSV
Salzlandsparkasse,,,,,,,,,,Sachsen-Anhalt,OSV
Sparkasse Altmark West,Andreas Störmer,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Sparkasse Altmark West,Ulrich Böther,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Sparkasse Burgenlandkreis,,,,,,,,,,Sachsen-Anhalt,OSV
Sparkasse Jerichower Land,Norbert Dierkes,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Sparkasse Jerichower Land,Ralf Giese,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Sparkasse Mansfeld-Südharz,Dirk Albers,2013-01-01,2013-03-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Sparkasse Mansfeld-Südharz,Hans Ulrich Weiss,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Sparkasse Mansfeld-Südharz,Hans Ulrich Weiss,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Sparkasse Mansfeld-Südharz,Michael Näher,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Sparkasse Mansfeld-Südharz,Michael Näher,2013-03-01,2013-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Sparkasse Wittenberg,Ralf Fincke,2014-01-01,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Sparkasse Wittenberg,Thomas Arndt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Stadtsparkasse Dessau,Henrik Pregel,2014-01-01,2014-06-30,Mitglied,,,,,,Sachsen-Anhalt,OSV
Stadtsparkasse Dessau,Konrad Dormeier,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Sachsen-Anhalt,OSV
Stadtsparkasse Dessau,Thorsten Weßels,2014-08-18,2014-12-31,Mitglied,,,,,,Sachsen-Anhalt,OSV
Stadtsparkasse Magdeburg,,,,,,,,,,Sachsen-Anhalt,OSV
Bordesholmer Sparkasse AG,Detlev Küfe,2014-01-01,2014-06-30,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Bordesholmer Sparkasse AG,Markus Schaly,2014-07-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Bordesholmer Sparkasse AG,René Schinke,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Förde Sparkasse,,,,,,,,,,Schleswig-Holstein,SVSH
Kreissparkasse Herzogtum Lauenburg,Rainer Burghardt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Kreissparkasse Herzogtum Lauenburg,Udo Schlünsen,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Nord-Ostsee Sparkasse,,,,,,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Christian Krischker,2014-01-01,2014-06-30,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Christian Krischker,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Matthias Bungert,2014-07-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Thomas Stockfleth,2014-07-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Thomas Stockfleth,2014-01-01,2014-06-30,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Thorsten Stockfleth,2013-06-01,2013-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Elmshorn,Ursula Schwedler,2013-01-01,2013-06-30,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Hennstedt-Wesselburen,Diedrich Baxmann,2014-06-16,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Hennstedt-Wesselburen,Dieter Henke,2014-01-01,2014-06-15,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Hennstedt-Wesselburen,Holger Reimers,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Hohenwestedt,Heike Lemster,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Hohenwestedt,Markus Schaly,2014-01-01,2014-06-30,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Hohenwestedt,Ralf Patock,2014-07-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Holstein,Joachim Wallmeroth,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Holstein,Martin Lüdiger,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Holstein,Michael Ringelhann,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Mittelholstein AG,,,,,,,,,,Schleswig-Holstein,SVSH
Sparkasse Südholstein,,,,,,,,,,Schleswig-Holstein,SVSH
Sparkasse Westholstein,Achim Thöle,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Westholstein,Achim Thöle,2013-01-01,2013-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Westholstein,Rudolf Kochan,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Westholstein,Rudolf Kochan,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Sparkasse Westholstein,Tede Ibs,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse Westholstein,Tede Ibs,2013-01-01,2013-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Sparkasse zu Lübeck AG,,,,,,,,,,Schleswig-Holstein,SVSH
Stadtsparkasse Wedel,Josef Musil,2014-01-01,2014-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Stadtsparkasse Wedel,Josef Musil,2013-01-01,2013-12-31,Mitglied,,,,,,Schleswig-Holstein,SVSH
Stadtsparkasse Wedel,Marc Cybulski,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Stadtsparkasse Wedel,Marc Cybulski,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Schleswig-Holstein,SVSH
Kreissparkasse Eichsfeld,Frank Sondermann,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Eichsfeld,Hubert Riese,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Gotha,Jörg Krieglstein,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Gotha,Peter Rüssler,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Hildburghausen,Bärbel Egermeier,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Hildburghausen,Norbert Natterer,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Nordhausen,Thomas Seeber,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Nordhausen,Wolfgang Asche,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Saale-Orla,Dirk Heinrich,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Saale-Orla,Dirk Heinrich,2013-01-01,2013-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Saale-Orla,Helmut Schmidt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Saale-Orla,Helmut Schmidt,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Saalfeld-Rudolstadt,Alfred Weber,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Kreissparkasse Saalfeld-Rudolstadt,Carsten Sprenger,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kreissparkasse Saalfeld-Rudolstadt,Martin Bayer,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kyffhäusersparkasse Artern-Sondershausen,Hans-Joachim Warnecke,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Kyffhäusersparkasse Artern-Sondershausen,Ulrich Heilmann,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Rhön-Rennsteig-Sparkasse,Anette Theil-Deiniger,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Rhön-Rennsteig-Sparkasse,Anette Theil-Deiniger,2013-05-01,2013-12-31,Mitglied,,,,,,Thüringen,SGVHT
Rhön-Rennsteig-Sparkasse,Marina Heller,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Rhön-Rennsteig-Sparkasse,Marina Heller,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Sparkasse Altenburger Land,,,,,,,,,,Thüringen,SGVHT
Sparkasse Arnstadt-Ilmenau,Marco Jacob,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Arnstadt-Ilmenau,Sven Hauschild,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Gera-Greiz,,,,,,,,,,Thüringen,SGVHT
Sparkasse Jena-Saale-Holzland,,,,,,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Dieter Bauhaus,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Dieter Bauhaus,2013-01-01,2013-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Hans-Georg Dorst,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Hans-Georg Dorst,2013-01-01,2013-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Michael Haun,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Ralf Dammeyer,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Mittelthüringen,Ralf Dammeyer,2013-01-01,2013-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Sonneberg,Harald Weiß,2014-01-01,2014-12-31,Mitglied,,,,,,Thüringen,SGVHT
Sparkasse Sonneberg,Mike Stieler,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
Sparkasse Unstrut-Hainich,Christian Blechschmidt,2014-01-01,2014-12-31,Vorsitzende(r),,,,,,Thüringen,SGVHT
